molecule_chembl_id,pref_name,canonical_smiles,standard_inchi_key,full_mwt,full_molformula,alogp,np_likeness_score,natural_product,compound_id,name,domain,chemical_class,label_source,smiles_final,standard_id,er_alpha_active,er_alpha_active_max_pchembl,ahr_active,ahr_active_max_pchembl,ar_active,ar_active_max_pchembl,esr1_binding,esr1_binding_max_pchembl,esr1_agonism,esr1_agonism_max_pchembl,esr1_antagonism,esr1_antagonism_max_pchembl,esr1_reporter,esr1_reporter_max_pchembl,ahr_binding,ahr_binding_max_pchembl,ahr_agonism,ahr_agonism_max_pchembl,ahr_reporter,ahr_reporter_max_pchembl,ar_binding,ar_binding_max_pchembl,ar_agonism,ar_agonism_max_pchembl,ar_antagonism,ar_antagonism_max_pchembl,ar_reporter,ar_reporter_max_pchembl,mie_receptor_binding,mie_receptor_binding_max_pchembl,mie_receptor_agonism,mie_receptor_agonism_max_pchembl,mie_receptor_antagonism,mie_receptor_antagonism_max_pchembl,reporter_response,reporter_response_max_pchembl,measured_tasks
CHEMBL4483697,,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,KNWRNHMAMAMVEU-WMYRKXHHSA-N,499.62,C30H36F3NO2,6.27,1.0,0,CHEMBL4483697,,generic_bioactive,,chembl_source_target_mie_curated,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,KNWRNHMAMAMVEU-WMYRKXHHSA-N,,,,,1.0,6.19,,,,,,,,,,,,,,,1.0,6.19,1.0,6.19,1.0,6.19,1.0,6.19,1,6.19,1,6.19,1,6.19,1,6.19,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL448454,,COc1cc(Sc2c(C)cccc2C)ccc1C#N,AAYYOXKEPZBTIZ-UHFFFAOYSA-N,269.37,C16H15NOS,4.33,-1.1,0,CHEMBL448454,,generic_bioactive,,chembl_source_target_mie_curated,COc1cc(Sc2c(C)cccc2C)ccc1C#N,AAYYOXKEPZBTIZ-UHFFFAOYSA-N,,,,,1.0,7.52,,,,,,,,,,,,,,,1.0,7.37,1.0,7.52,1.0,7.52,1.0,7.52,1,7.37,1,7.52,1,7.52,1,7.52,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL448651,,N=C(N)N/N=C/C1=C(Cl)c2ccccc2CC1,OOCGRYVVXPBNID-FRKPEAEDSA-N,248.72,C12H13ClN4,2.05,-0.55,0,CHEMBL448651,,generic_bioactive,,chembl_source_target_mie_curated,N=C(N)N/N=C/C1=C(Cl)c2ccccc2CC1,OOCGRYVVXPBNID-FRKPEAEDSA-N,1.0,5.26,,,,,1.0,5.26,,,,,,,,,,,,,,,,,,,,,1,5.26,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL448978,,CC(C)(C)Sc1ccc(C#N)c(C(F)(F)F)c1,DDMSQPRXUGDCJS-UHFFFAOYSA-N,259.3,C12H12F3NS,4.47,-1.56,0,CHEMBL448978,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)(C)Sc1ccc(C#N)c(C(F)(F)F)c1,DDMSQPRXUGDCJS-UHFFFAOYSA-N,,,,,1.0,6.5,,,,,,,,,,,,,,,1.0,6.5,,,,,,,1,6.5,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL449038,,O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,NXWNIQDCNWCKPB-UHFFFAOYSA-N,537.08,C29H29ClN2O4S,7.11,-0.98,0,CHEMBL449038,,generic_bioactive,,chembl_source_target_mie_curated,O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,NXWNIQDCNWCKPB-UHFFFAOYSA-N,1.0,6.18,,,,,1.0,6.18,,,,,,,,,,,,,,,,,,,,,1,6.18,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL449371,,N#Cc1ccc(SC2CCC2)cc1C(F)(F)F,MTWXAKNDRBJUFB-UHFFFAOYSA-N,257.28,C12H10F3NS,4.22,-1.68,0,CHEMBL449371,,generic_bioactive,,chembl_source_target_mie_curated,N#Cc1ccc(SC2CCC2)cc1C(F)(F)F,MTWXAKNDRBJUFB-UHFFFAOYSA-N,,,,,1.0,6.78,,,,,,,,,,,,,,,1.0,6.71,1.0,6.78,1.0,6.78,1.0,6.78,1,6.71,1,6.78,1,6.78,1,6.78,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL449804,,CCOc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,CQLBTXZQYBMHPR-UHFFFAOYSA-N,307.27,C16H12F3NO2,4.77,-1.37,0,CHEMBL449804,,generic_bioactive,,chembl_source_target_mie_curated,CCOc1ccccc1Oc1ccc(C#N)c(C(F)(F)F)c1,CQLBTXZQYBMHPR-UHFFFAOYSA-N,,,,,1.0,7.33,,,,,,,,,,,,,,,1.0,6.92,1.0,7.33,1.0,7.33,1.0,7.33,1,6.92,1,7.33,1,7.33,1,7.33,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL449867,,COc1cc(C#N)ccc1Oc1ccccc1C,VDMHQBDHJWOOTF-UHFFFAOYSA-N,239.27,C15H13NO2,3.67,-1.11,0,CHEMBL449867,,generic_bioactive,,chembl_source_target_mie_curated,COc1cc(C#N)ccc1Oc1ccccc1C,VDMHQBDHJWOOTF-UHFFFAOYSA-N,,,,,1.0,7.32,,,,,,,,,,,,,,,1.0,6.94,1.0,7.32,1.0,7.32,1.0,7.32,1,6.94,1,7.32,1,7.32,1,7.32,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL450334,,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)-c1ccccc1CO3,HRNRRPMOOJUJLK-UHFFFAOYSA-N,317.27,C17H10F3NO2,4.11,-0.32,0,CHEMBL450334,,generic_bioactive,,chembl_source_target_mie_curated,O=c1cc(C(F)(F)F)c2c3c(ccc2[nH]1)-c1ccccc1CO3,HRNRRPMOOJUJLK-UHFFFAOYSA-N,,,,,1.0,8.1,,,,,,,,,,,,,,,1.0,8.1,1.0,7.22,,,1.0,7.22,1,8.1,1,7.22,,,1,7.22,"ar_active,ar_binding,ar_agonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,reporter_response"
CHEMBL45068,PHLORETIN,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,VGEREEWJJVICBM-UHFFFAOYSA-N,274.27,C15H14O5,2.32,0.86,1,CHEMBL45068,PHLORETIN,natural_product,,chembl_source_target_mie_curated,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,VGEREEWJJVICBM-UHFFFAOYSA-N,1.0,6.52,,,,,1.0,6.52,,,,,,,,,,,,,,,,,,,,,1,6.52,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL45083,,C#C[C@]1(O)CCC2C3CC[C@H]4Cc5oc(S(C)(=O)=O)cc5C[C@]4(C)C3CC[C@@]21C,NXDONCXLPWAONO-NVTVTSBWSA-N,416.58,C24H32O4S,4.0,1.08,0,CHEMBL45083,,generic_bioactive,,chembl_source_target_mie_curated,C#C[C@]1(O)CCC2C3CC[C@H]4Cc5oc(S(C)(=O)=O)cc5C[C@]4(C)C3CC[C@@]21C,NXDONCXLPWAONO-NVTVTSBWSA-N,,,,,1.0,6.28,,,,,,,,,,,,,,,1.0,6.28,,,,,,,1,6.28,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL450933,,COc1cccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,PQMLSGDPSVOKBC-UHFFFAOYSA-N,307.31,C18H13NO4,3.1,0.27,0,CHEMBL450933,,generic_bioactive,,chembl_source_target_mie_curated,COc1cccc2oc(=O)c3c(ccc4[nH]c(=O)cc(C)c43)c12,PQMLSGDPSVOKBC-UHFFFAOYSA-N,,,,,1.0,7.96,,,,,,,,,,,,,,,1.0,7.68,1.0,7.96,,,1.0,7.96,1,7.68,1,7.96,,,1,7.96,"ar_active,ar_binding,ar_agonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,reporter_response"
CHEMBL450940,PRINABEREL,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,MQIMZDXIAHJKQP-UHFFFAOYSA-N,271.25,C15H10FNO3,3.69,-0.19,0,CHEMBL450940,PRINABEREL,generic_bioactive,,chembl_source_target_mie_curated,C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12,MQIMZDXIAHJKQP-UHFFFAOYSA-N,1.0,6.21,,,,,1.0,6.21,,,,,,,,,,,,,,,,,,,,,1,6.21,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL451143,,CC(C)CCc1cc(NCC(C)C)nc(N(C)CC(C)C)n1,NSKAIYJKIKEZIG-UHFFFAOYSA-N,306.5,C18H34N4,4.23,-0.95,0,CHEMBL451143,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)CCc1cc(NCC(C)C)nc(N(C)CC(C)C)n1,NSKAIYJKIKEZIG-UHFFFAOYSA-N,1.0,5.14,,,,,1.0,5.14,1.0,5.01,1.0,5.01,1.0,5.01,,,,,,,,,,,,,,,1,5.14,1,5.01,1,5.01,1,5.01,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL451153,,COc1ccc(CO)cc1Oc1ccc(C#N)c(C(F)(F)F)c1,IUDWLWLSWMQDHX-UHFFFAOYSA-N,323.27,C16H12F3NO3,3.87,-0.69,0,CHEMBL451153,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(CO)cc1Oc1ccc(C#N)c(C(F)(F)F)c1,IUDWLWLSWMQDHX-UHFFFAOYSA-N,,,,,1.0,6.67,,,,,,,,,,,,,,,1.0,6.67,,,,,,,1,6.67,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
CHEMBL4513294,,Cl.Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(N2CCNCC2)cc1)c1ccccc1,MHJROKGEBXKHJA-YOYNBWDYSA-N,487.47,C27H32Cl2N2O2,4.53,-0.11,0,CHEMBL4513294,,generic_bioactive,,chembl_source_target_mie_curated,Cl.Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(N2CCNCC2)cc1)c1ccccc1,MHJROKGEBXKHJA-YOYNBWDYSA-N,1.0,5.6,,,,,1.0,5.6,,,,,,,,,,,,,,,,,,,,,1,5.6,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4513309,,Cc1noc(C)c1CSCC(=O)N1CCN(c2ccccc2F)CC1,JSXBFJSTDXQCOA-UHFFFAOYSA-N,363.46,C18H22FN3O2S,3.01,-2.52,0,CHEMBL4513309,,generic_bioactive,,chembl_source_target_mie_curated,Cc1noc(C)c1CSCC(=O)N1CCN(c2ccccc2F)CC1,JSXBFJSTDXQCOA-UHFFFAOYSA-N,,,,,0.0,4.9,,,,,,,,,,,,,,,0.0,4.9,0.0,4.9,0.0,4.9,0.0,4.9,0,4.9,0,4.9,0,4.9,0,4.9,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4513432,,O=C(O)/C=C/c1ccc(/C(=C(\c2ccccc2)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,AQXUYAJUSGOWMZ-GLDINAPMSA-N,463.6,C30H25NO2S,7.67,-0.06,0,CHEMBL4513432,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)/C=C/c1ccc(/C(=C(\c2ccccc2)C2CCC2)c2ccc(-c3cncs3)cc2)cc1,AQXUYAJUSGOWMZ-GLDINAPMSA-N,1.0,8.77,,,,,1.0,8.77,,,,,,,,,,,,,,,,,,,,,1,8.77,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4513462,,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VIFGVVNHPQYNBJ-MHZLTWQESA-N,520.04,C31H31ClFNO3,7.15,-0.41,0,CHEMBL4513462,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VIFGVVNHPQYNBJ-MHZLTWQESA-N,1.0,8.1,,,,,1.0,8.1,1.0,7.96,1.0,7.96,,,,,,,,,,,,,,,,,1,8.1,1,7.96,1,7.96,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL4514203,BAY-390,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,IESAJAZKMLPVIB-VXGBXAGGSA-N,277.26,C13H15F4NO,3.47,-0.15,0,CHEMBL4514203,BAY-390,generic_bioactive,,chembl_source_target_mie_curated,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,IESAJAZKMLPVIB-VXGBXAGGSA-N,1.0,6.14,,,,,1.0,6.14,,,,,,,,,,,,,,,,,,,,,1,6.14,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL451496,,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,XKWJJULMHVTYOH-UHFFFAOYSA-N,273.22,C14H8FNO4,2.04,-0.63,0,CHEMBL451496,,generic_bioactive,,chembl_source_target_mie_curated,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,XKWJJULMHVTYOH-UHFFFAOYSA-N,1.0,7.28,,,,,1.0,7.28,,,,,,,,,,,,,,,,,,,,,1,7.28,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4515212,,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,YWVIVHQMYROPQW-UHFFFAOYSA-N,477.56,C27H24FNO4S,5.91,-0.7,0,CHEMBL4515212,,generic_bioactive,,chembl_source_target_mie_curated,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,YWVIVHQMYROPQW-UHFFFAOYSA-N,1.0,8.99,,,,,1.0,8.99,1.0,8.37,1.0,8.37,1.0,8.37,,,,,,,,,,,,,,,1,8.99,1,8.37,1,8.37,1,8.37,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,esr1_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4515274,,CC(C)CN1CCc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,RCBNCCPONMMSJD-HAOIVFDCSA-N,375.47,C23H25N3O2,4.26,-0.48,0,CHEMBL4515274,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)CN1CCc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,RCBNCCPONMMSJD-HAOIVFDCSA-N,1.0,8.2,,,,,1.0,8.2,,,,,,,,,,,,,,,,,,,,,1,8.2,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4515467,,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,SWLSHPWYSWBPQE-DYAISBIGSA-N,432.6,C29H36O3,5.68,1.61,0,CHEMBL4515467,,generic_bioactive,,chembl_source_target_mie_curated,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(OC)cc3)C[C@@]21C,SWLSHPWYSWBPQE-DYAISBIGSA-N,,,,,1.0,6.25,,,,,,,,,,,,,,,1.0,6.25,1.0,6.25,1.0,6.25,1.0,6.25,1,6.25,1,6.25,1,6.25,1,6.25,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4515724,,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,OEYMFWZLIZCCJF-BICNDEOQSA-N,407.49,C24H26FN3O2,4.74,-0.34,0,CHEMBL4515724,,generic_bioactive,,chembl_source_target_mie_curated,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,OEYMFWZLIZCCJF-BICNDEOQSA-N,1.0,9.5,,,,,1.0,9.5,,,,,,,,,,,,,,,,,,,,,1,9.5,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4516021,,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCC2)cc1,ZBPVVIZXILGRHZ-UHFFFAOYSA-N,459.57,C27H25NO4S,6.02,-0.9,0,CHEMBL4516021,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCC2)cc1,ZBPVVIZXILGRHZ-UHFFFAOYSA-N,1.0,8.72,,,,,1.0,8.72,,,,,,,,,,,,,,,,,,,,,1,8.72,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4516292,,CC(O)(COc1ccc(C#N)cc1C(F)(F)F)C(=O)Nc1ccc(C#N)cc1C(F)(F)F,RXKMFJUZODRIHI-UHFFFAOYSA-N,457.33,C20H13F6N3O3,4.24,-1.01,0,CHEMBL4516292,,generic_bioactive,,chembl_source_target_mie_curated,CC(O)(COc1ccc(C#N)cc1C(F)(F)F)C(=O)Nc1ccc(C#N)cc1C(F)(F)F,RXKMFJUZODRIHI-UHFFFAOYSA-N,,,,,1.0,6.13,,,,,,,,,,,,,,,1.0,6.13,1.0,6.13,1.0,6.13,1.0,6.13,1,6.13,1,6.13,1,6.13,1,6.13,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4516412,,CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(OCCN3CC(CF)C3)cc1F)c1[nH]c3ccccc3c1C2,VDZDUPAUPFNMQF-PRAQEBQASA-N,529.62,C30H35F4N3O,6.13,-0.27,0,CHEMBL4516412,,generic_bioactive,,chembl_source_target_mie_curated,CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(OCCN3CC(CF)C3)cc1F)c1[nH]c3ccccc3c1C2,VDZDUPAUPFNMQF-PRAQEBQASA-N,1.0,8.7,,,,,1.0,8.7,,,,,,,,,,,,,,,,,,,,,1,8.7,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4516726,,O=C(O)c1ccc2c(c1)CCCC(c1ccccc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,XOVGWMBSIUWRAG-VWLOTQADSA-N,520.04,C31H31ClFNO3,7.15,-0.48,0,CHEMBL4516726,,generic_bioactive,,chembl_source_target_mie_curated,O=C(O)c1ccc2c(c1)CCCC(c1ccccc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,XOVGWMBSIUWRAG-VWLOTQADSA-N,1.0,9.0,,,,,1.0,9.0,1.0,7.52,1.0,7.52,,,,,,,,,,,,,,,,,1,9.0,1,7.52,1,7.52,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL4516755,,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,QZKZSJWTMHUPTI-UHFFFAOYSA-N,286.36,C15H14N2O2S,3.28,-1.51,0,CHEMBL4516755,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,QZKZSJWTMHUPTI-UHFFFAOYSA-N,1.0,6.69,,,,,1.0,6.69,,,,,,,,,,,,,,,,,,,,,1,6.69,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4516850,,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccn2nncc2c1)c1ccccc1,KIYAPEJXHLPCPO-PMYIIVIUSA-N,395.46,C25H21N3O2,5.2,-0.34,0,CHEMBL4516850,,generic_bioactive,,chembl_source_target_mie_curated,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccn2nncc2c1)c1ccccc1,KIYAPEJXHLPCPO-PMYIIVIUSA-N,1.0,6.47,,,,,1.0,6.47,,,,,,,,,,,,,,,,,,,,,1,6.47,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4516970,,Oc1ccc2c(c1)CCCC(c1ccncc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VQJJJXIRLQIHGO-SANMLTNESA-N,458.58,C29H31FN2O2,5.9,-0.17,0,CHEMBL4516970,,generic_bioactive,,chembl_source_target_mie_curated,Oc1ccc2c(c1)CCCC(c1ccncc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,VQJJJXIRLQIHGO-SANMLTNESA-N,1.0,9.7,,,,,1.0,9.7,1.0,8.4,1.0,8.4,,,,,,,,,,,,,,,,,1,9.7,1,8.4,1,8.4,,,"er_alpha_active,esr1_binding,esr1_agonism,esr1_antagonism,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism"
CHEMBL4517379,,Cc1ccc(Cl)cc1N1CCN(C(=O)C2CC2c2ccc(F)cc2)CC1,ITRMZYSEZBCBEC-UHFFFAOYSA-N,372.87,C21H22ClFN2O,4.24,-1.6,0,CHEMBL4517379,,generic_bioactive,,chembl_source_target_mie_curated,Cc1ccc(Cl)cc1N1CCN(C(=O)C2CC2c2ccc(F)cc2)CC1,ITRMZYSEZBCBEC-UHFFFAOYSA-N,,,,,1.0,5.57,,,,,,,,,,,,,,,1.0,5.57,1.0,5.57,1.0,5.57,1.0,5.57,1,5.57,1,5.57,1,5.57,1,5.57,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4517931,,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,OPEMTXXBUAFDAS-CPPBTDNVSA-N,441.48,C24H25F2N3O3,4.66,-0.29,0,CHEMBL4517931,,generic_bioactive,,chembl_source_target_mie_curated,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,OPEMTXXBUAFDAS-CPPBTDNVSA-N,1.0,9.0,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,1,9.0,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4518283,,C[C@]12C[C@H](c3ccc(OCCCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F)cc3)[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,SDCUWFRXMLQNCS-LFAPAAFUSA-N,658.77,C34H43F5O5S,7.94,0.81,0,CHEMBL4518283,,generic_bioactive,,chembl_source_target_mie_curated,C[C@]12C[C@H](c3ccc(OCCCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F)cc3)[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,SDCUWFRXMLQNCS-LFAPAAFUSA-N,1.0,10.4,,,,,1.0,10.4,,,,,,,,,,,,,,,,,,,,,1,10.4,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4518390,,COc1c([C@@H]2c3ccc4[nH]ncc4c3C[C@@H](C)N2CC(C)(F)F)ccc(/C=C/C(=O)O)c1F,JEIAHMFXVQYONO-WLXWTCBRSA-N,459.47,C24H24F3N3O3,4.8,-0.38,0,CHEMBL4518390,,generic_bioactive,,chembl_source_target_mie_curated,COc1c([C@@H]2c3ccc4[nH]ncc4c3C[C@@H](C)N2CC(C)(F)F)ccc(/C=C/C(=O)O)c1F,JEIAHMFXVQYONO-WLXWTCBRSA-N,1.0,8.9,,,,,1.0,8.9,,,,,,,,,,,,,,,,,,,,,1,8.9,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4519174,,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(-c3cn[nH]c3)cc2)C2CCC2)c(Cl)c1,ALLCTBXXOBGYPB-SUHJSEOXSA-N,511.02,C31H27ClN2O3,7.6,-0.5,0,CHEMBL4519174,,generic_bioactive,,chembl_source_target_mie_curated,COc1ccc(/C(=C(\c2ccc(/C=C/C(=O)O)cc2)c2ccc(-c3cn[nH]c3)cc2)C2CCC2)c(Cl)c1,ALLCTBXXOBGYPB-SUHJSEOXSA-N,1.0,8.82,,,,,1.0,8.82,,,,,,,,,,,,,,,,,,,,,1,8.82,,,,,,,"er_alpha_active,esr1_binding,mie_receptor_binding"
CHEMBL4519421,,CC(O)(COc1ccc(OC(F)(F)F)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,QEBKLWWXDQXYTE-UHFFFAOYSA-N,468.31,C18H14F6N2O6,4.28,-1.11,0,CHEMBL4519421,,generic_bioactive,,chembl_source_target_mie_curated,CC(O)(COc1ccc(OC(F)(F)F)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,QEBKLWWXDQXYTE-UHFFFAOYSA-N,,,,,1.0,6.2,,,,,,,,,,,,,,,1.0,6.2,1.0,6.2,1.0,6.2,1.0,6.2,1,6.2,1,6.2,1,6.2,1,6.2,"ar_active,ar_binding,ar_agonism,ar_antagonism,ar_reporter,mie_receptor_binding,mie_receptor_agonism,mie_receptor_antagonism,reporter_response"
CHEMBL4519947,,O=c1cc(N2CCN(c3ccccc3)CC2)c2ccc3ccccc3c2o1,DXXLFDKHZZXEKR-UHFFFAOYSA-N,356.43,C23H20N2O2,4.27,-0.51,0,CHEMBL4519947,,generic_bioactive,,chembl_source_target_mie_curated,O=c1cc(N2CCN(c3ccccc3)CC2)c2ccc3ccccc3c2o1,DXXLFDKHZZXEKR-UHFFFAOYSA-N,,,,,1.0,5.41,,,,,,,,,,,,,,,1.0,5.41,,,,,,,1,5.41,,,,,,,"ar_active,ar_binding,mie_receptor_binding"
